StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,age,gender,Latino,race,income,education,pid1,piddem,pidrep,pidlean,ideology,negparty_dem,negparty_rep,GID1,GID2,GID3,White1,White2,White3,White4,White5,PSIR1,PSIR2,PSIR3,PSIR4,PSID1,PSID2,PSID3,PSID4,PSII1,PSII2,PSII3,PSII4,RR1,RR2,RR3,RR4,sex1,sex2,sex3,sex4,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,SDO7,SDO8,SJ1,SJ2,SJ3,SJ4,SJ5,SJ6,SJ7,SJ8,uncivil_1,PANAS_1_1,PANAS_1_2,PANAS_1_3,PANAS_1_4,PANAS_1_5,PANAS_1_6,news_1,uncivil_2,PANAS_2_1,PANAS_2_2,PANAS_2_3,PANAS_2_4,PANAS_2_5,PANAS_2_6,news_2,uncivil_3,PANAS_3_1,PANAS_3_2,PANAS_3_3,PANAS_3_4,PANAS_3_5,PANAS_3_6,news_3,uncivil_4,PANAS_4_1,PANAS_4_2,PANAS_4_3,PANAS_4_4,PANAS_4_5,PANAS_4_6,news_4,uncivil_5,PANAS_5_1,PANAS_5_2,PANAS_5_3,PANAS_5_4,PANAS_5_5,PANAS_5_6,news_5,uncivil_6,PANAS_6_1,PANAS_6_2,PANAS_6_3,PANAS_6_4,PANAS_6_5,PANAS_6_6,news_6,RESPONDENT_ID,GID,SParty_1,TParty_1,SGender_1,SRace_1,TGender_1,TRace_1,SF_1,SL_1,TF_1,TL_1,SJob_1,TJob_1,Incivility_1,Police_1,SParty_2,TParty_2,SGender_2,SRace_2,TGender_2,TRace_2,SF_2,SL_2,TF_2,TL_2,SJob_2,TJob_2,Incivility_2,Police_2,SParty_3,TParty_3,SGender_3,SRace_3,TGender_3,TRace_3,SF_3,SL_3,TF_3,TL_3,SJob_3,TJob_3,Incivility_3,Police_3,SParty_4,TParty_4,SGender_4,SRace_4,TGender_4,TRace_4,SF_4,SL_4,TF_4,TL_4,SJob_4,TJob_4,Incivility_4,Police_4,SParty_5,TParty_5,SGender_5,SRace_5,TGender_5,TRace_5,SF_5,SL_5,TF_5,TL_5,SJob_5,TJob_5,Incivility_5,Police_5,SParty_6,TParty_6,SGender_6,SRace_6,TGender_6,TRace_6,SF_6,SL_6,TF_6,TL_6,SJob_6,TJob_6,Incivility_6,Police_6
10/1/2019 12:54,10/1/2019 12:54,2,NA,100,2,1,10/1/2019 12:54,R_4UdRHLuWnis9sqx,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Non sed vitae et? Porta. Scelerisque iaculis ultrices. Gravida per.,3,2,124567,4,5,3,NA,NA,1,5,19,80,NA,NA,NA,1,2,1,1,3,NA,NA,NA,NA,4,2,3,2,NA,NA,NA,NA,3,2,4,3,5,5,1,2,5,1,2,2,1,5,2,1,2,1,1,3,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,1,1,1,6,5,1,4,4,5,5,4,1,1,2,1,5,1,1,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Republican,Republican,Male,Black,Female,White,Darius,Mosley,Molly,Hartman,architect,teacher,a 'moron',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Male,White,Female,White,Matthew,McGrath,Laurie,Walsh,Representative,Representative,a 'bitch',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,White,Female,White,Logan,Walsh,Emily,Meyer,Representative,Representative,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,Black,Male,Black,Heaven,Mosley,Tyrone,Jackson,Representative,Representative,a 'N word',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Female,Black,Zachary,Decker,Shanice,Mosley,teacher,judge,a 'cunt',Details From Recent Townhall Meeting,Democratic,Democratic,Female,Black,Female,White,Lakisha,Washington,Amy,Nielsen,bus driver,plumber,a 'cracker',Details From Recent Townhall Meeting
10/1/2019 12:54,10/1/2019 12:54,2,NA,100,1,1,10/1/2019 12:54,R_0eR5wej2dFnlQl7,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Quis pretium quam, temporibus mauris mauris sodales! Dignissim suscipit. Lacus posuere id.",1,1,1236,2,3,3,NA,NA,1,2,17,55,4,4,4,1,5,5,5,3,NA,NA,NA,NA,2,1,5,1,NA,NA,NA,NA,4,4,2,1,3,5,5,1,1,5,5,5,1,1,1,5,3,4,1,3,3,1,2,1,1,6,4,5,4,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,6,2,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,man,Democratic,Republican,Female,White,Male,Black,Amy,Decker,Rasheed,Washington,Representative,teacher,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Male,White,Todd,Decker,Luke,Nielsen,software engineer,teacher,an 'asshole',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Male,White,Latonya,Jackson,Jake,Andersen,judge,Representative,an 'idiot',Details From Recent Townhall Meeting,Republican,Democratic,Male,Black,Male,Black,Latrell,Booker,Tyrone,Banks,Representative,architect,a 'bitch',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Male,White,Jill,Larsen,Matthew,Walsh,teacher,Representative,a 'bitch',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,White,Male,White,Laurie,Larsen,Ryan,Decker,accountant,Representative,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:54,10/1/2019 12:54,2,NA,100,2,1,10/1/2019 12:54,R_3XiyX1XoZoaN9KR,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Velit ultricies. Nulla sagittis lacus dolor tincidunt justo dolorem! Cursus. Egestas suspendisse venenatis. Urna.,2,1,1457,3,3,1,2,NA,NA,7,27,83,3,4,3,5,1,1,1,1,NA,NA,NA,NA,3,3,5,3,NA,NA,NA,NA,4,4,4,2,2,5,5,4,2,5,3,5,4,2,2,5,4,2,1,4,4,5,4,5,4,2,2,1,2,5,2,4,3,1,5,4,4,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,woman,Republican,Democratic,Male,Black,Female,Black,Denzel,Washington,Tyra,Washington,Representative,plumber,a 'bastard',Details From Recent Townhall Meeting,Democratic,Republican,Male,Black,Male,White,Darnell,Jefferson,Jake,McGrath,Representative,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Female,Black,DeShawn,Washington,Ebony,Banks,software engineer,architect,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,White,Female,White,Laurie,Andersen,Amy,McGrath,Representative,judge,going to get punched,Recent Townhall Meeting Turns Uncivil,Republican,Republican,Male,White,Female,White,Neil,Decker,Katelyn,Meyer,software engineer,judge,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Female,Black,Denzel,Booker,Tionna,Jefferson,Representative,plumber,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:54,10/1/2019 12:54,2,NA,100,1,1,10/1/2019 12:54,R_5z2P3EbGfq9FSG9,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Sem sed. Platea integer pretium auctor sagittis nunc convallis velit.,1,2,2345,1,5,2,NA,1,NA,7,52,16,4,3,1,2,5,3,2,2,2,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,4,4,3,5,4,3,4,3,1,5,4,3,5,2,4,1,4,3,2,3,5,5,4,4,6,1,1,2,3,3,2,6,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,4,1,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,man,Democratic,Republican,Male,White,Male,Black,Neil,Larsen,Kareem,Jackson,Representative,Representative,an 'asshole',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Male,White,Seth,Larsen,Logan,Walsh,software engineer,nurse,an 'asshole',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Male,Black,Janae,Mosley,Darius,Jefferson,plumber,software engineer,a 'shit head',Details From Recent Townhall Meeting,Democratic,Republican,Female,Black,Female,Black,Keyana,Banks,Tionna,Jackson,nurse,nurse,going to be 'dealt with',Details From Recent Townhall Meeting,Democratic,Democratic,Female,Black,Male,Black,Tionna,Mosley,DaQuan,Booker,Representative,Representative,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,Black,Male,White,Ebony,Mosley,Scott,Larsen,Representative,Representative,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:54,10/1/2019 12:55,2,NA,100,2,1,10/1/2019 12:55,R_en5BiturNdtSWfb,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Dolor arcu consectetuer nec potenti consectetuer id urna culpa sollicitudin sit. Tempora! Sodales vulputate.,1,1,12,1,4,1,1,NA,NA,3,35,7,4,3,3,1,1,4,1,4,NA,NA,NA,NA,5,5,5,1,NA,NA,NA,NA,3,3,4,3,5,5,4,3,2,2,2,5,1,5,2,1,2,3,1,3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,5,5,5,1,1,1,5,1,1,1,1,1,1,2,4,4,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,man,Republican,Republican,Male,White,Female,White,Steven,Walsh,Amy,Meyer,professional chef,Representative,a 'cracker',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Female,White,DeShawn,Booker,Meredith,Walsh,Representative,accountant,a 'shit head',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Male,Black,Ethan,Meyer,Darnell,Washington,software engineer,Representative,a 'lunatic',Details From Recent Townhall Meeting,Democratic,Republican,Male,Black,Male,Black,Terrell,Jefferson,Latrell,Jefferson,Representative,accountant,a 'bitch',Details From Recent Townhall Meeting,Democratic,Republican,Male,Black,Female,Black,Darius,Jackson,Keyana,Jackson,Representative,professional chef,an 'asshole',Details From Recent Townhall Meeting,Democratic,Democratic,Male,White,Female,Black,Ethan,Walsh,Ashanti,Mosley,Representative,judge,an 'idiot',Details From Recent Townhall Meeting
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,1,1,10/1/2019 12:55,R_cN4hyiG7BbU7MH3,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Culpa cursus dignissim sodales? Integer neque diam suspendisse neque egestas quis magna morbi dictumst dolor.,3,1,16,4,4,2,NA,1,NA,5,67,67,NA,NA,NA,2,2,4,3,5,2,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,2,4,1,5,1,5,5,4,4,3,2,3,5,3,3,3,1,1,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,2,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Republican,Republican,Female,White,Male,Black,Katelyn,Becker,Darnell,Booker,architect,Representative,a 'lunatic',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Male,White,Molly,Walsh,Ethan,Larsen,Representative,Representative,an 'idiot',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Female,Black,Ashanti,Jackson,Heaven,Jefferson,Representative,Representative,an 'idiot',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Male,Black,Lakisha,Mosley,Latrell,Booker,Representative,Representative,going to get punched,Details From Recent Townhall Meeting,Republican,Democratic,Male,Black,Male,White,DeAndre,Jefferson,Connor,Decker,Representative,Representative,going to be 'dealt with',Details From Recent Townhall Meeting,Republican,Republican,Female,White,Female,Black,Megan,Nielsen,Keyana,Mosley,Representative,Representative,a 'moron',Details From Recent Townhall Meeting
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,2,1,10/1/2019 12:55,R_e2j8DaLYRUgRgNv,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,"Scelerisque! Interdum accusamus, neque neque scelerisque convallis quis rhoncus. Bibendum.",3,2,1246,3,6,1,1,NA,NA,4,85,81,NA,NA,NA,5,2,5,3,2,NA,NA,NA,NA,1,1,4,2,NA,NA,NA,NA,2,1,4,4,4,3,2,1,5,1,1,1,5,1,2,2,2,1,1,4,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,6,1,6,5,2,5,1,1,1,5,4,1,1,NA,Republican,Republican,Female,Black,Female,White,Heaven,Booker,Jill,Larsen,professional chef,professional chef,a 'cracker',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Female,White,Tyrone,Banks,Megan,Larsen,bus driver,Representative,an 'idiot',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,White,Female,Black,Stephanie,Decker,Tyra,Jefferson,nurse,Representative,a 'cunt',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,Black,Male,Black,Jayvon,Booker,Terrell,Banks,Representative,accountant,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,White,Female,Black,Sarah,Larsen,Latonya,Banks,Representative,Representative,a 'cunt',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Male,Black,Male,Black,Keyshawn,Mosley,Denzel,Washington,plumber,software engineer,going to get punched,Recent Townhall Meeting Turns Uncivil
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,1,1,10/1/2019 12:55,R_bCvNcHnIM4ba1ox,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,"Auctor bibendum metus dapibus luctus. Enim, quam malesuada sollicitudin porttitor. Orci.",2,2,36,5,2,1,1,NA,NA,2,2,90,4,4,1,5,1,1,4,1,NA,NA,NA,NA,5,4,1,1,NA,NA,NA,NA,2,1,1,3,1,4,5,4,2,1,3,3,1,3,5,3,1,1,2,2,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,1,2,4,6,5,2,5,5,5,5,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,5,1,1,6,1,2,woman,Republican,Republican,Female,Black,Male,White,Tanisha,Booker,Brett,Larsen,bus driver,Representative,a 'moron',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,Black,Male,White,Latoya,Jefferson,Luke,Hartman,bus driver,professional chef,a 'shit head',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,Black,Female,White,Lakisha,Mosley,Laurie,Andersen,accountant,teacher,a 'cracker',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,Black,Male,Black,Heaven,Jackson,DaQuan,Mosley,Representative,Representative,an 'idiot',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Female,White,Katelyn,Becker,Hilary,Larsen,Representative,accountant,a 'cracker',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Male,Black,Luke,Nielsen,DeShawn,Washington,judge,Representative,going to get 'roughed up' by the crowd,Details From Recent Townhall Meeting
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,2,1,10/1/2019 12:55,R_9TrP9yb4zEqrrVj,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Elit culpa faucibus orci laoreet dapibus erat wisi primis luctus fringilla mattis.,2,1,35,5,2,1,1,NA,NA,5,44,56,1,3,2,3,2,1,2,3,NA,NA,NA,NA,1,1,2,1,NA,NA,NA,NA,4,2,1,1,2,5,3,1,2,3,5,1,4,1,5,4,1,4,5,3,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,2,2,1,1,5,2,1,1,5,2,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,woman,Democratic,Democratic,Male,White,Female,White,Neil,Larsen,Jill,Meyer,pharmacist,Representative,going to be 'dealt with',Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Female,White,Male,Black,Megan,Meyer,DeShawn,Banks,pharmacist,teacher,an 'idiot',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Female,Black,Scott,Hartman,Tionna,Booker,architect,Representative,a 'cunt',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Female,White,Jake,Decker,Molly,Meyer,Representative,plumber,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Male,Black,Male,Black,Rasheed,Booker,Darius,Jackson,Representative,judge,a 'moron',Details From Recent Townhall Meeting,Republican,Republican,Female,Black,Male,White,Aisha,Banks,Zachary,Larsen,nurse,Representative,a 'cracker',Details From Recent Townhall Meeting
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,1,1,10/1/2019 12:55,R_3rfclT1Bay0fkpL,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,"Dolor, nec! Porta dui arcu dapibus eleifend ultrices elit ut luctus.",1,2,123456,2,4,3,NA,NA,3,5,53,55,1,4,1,5,1,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,1,2,4,3,4,1,4,2,1,3,1,1,5,3,3,5,3,5,2,3,3,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,4,1,1,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,4,1,5,4,4,2,man,Democratic,Democratic,Female,Black,Female,White,Heaven,Booker,Laurie,Meyer,Representative,pharmacist,going to get punched,Recent Townhall Meeting Turns Uncivil,Democratic,Democratic,Male,White,Female,Black,Brett,Larsen,Keyana,Banks,teacher,architect,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Female,White,Female,White,Meredith,Hartman,Hilary,Becker,teacher,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting,Democratic,Republican,Female,Black,Female,Black,Tanisha,Jefferson,Ashanti,Booker,Representative,Representative,a 'N word',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Female,White,Claire,Andersen,Sarah,Hartman,Representative,Representative,a 'bastard',Details From Recent Townhall Meeting,Democratic,Republican,Female,Black,Female,White,Ashanti,Booker,Hilary,Larsen,Representative,nurse,an 'asshole',Details From Recent Townhall Meeting
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,1,1,10/1/2019 12:55,R_5tBU6hI7JPrfe8l,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Vel at primis duis! Morbi? Donec? Posuere consectetuer pede fusce magna.,1,2,13467,5,1,3,NA,NA,3,5,98,93,3,2,2,2,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,3,2,4,1,2,4,3,4,1,4,5,4,2,3,2,2,3,3,2,5,2,3,3,2,5,1,5,6,1,5,5,2,4,5,4,2,2,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,4,2,1,3,4,5,2,1,4,4,2,4,2,5,2,6,2,2,5,4,1,man,Democratic,Republican,Male,White,Female,White,Logan,Walsh,Katelyn,Andersen,Representative,Representative,going to be 'dealt with',Details From Recent Townhall Meeting,Democratic,Republican,Male,White,Female,Black,Zachary,Decker,Keyana,Jefferson,accountant,Representative,an 'asshole',Details From Recent Townhall Meeting,Democratic,Democratic,Female,Black,Male,White,Tyra,Banks,Matthew,Becker,professional chef,architect,a 'bitch',Details From Recent Townhall Meeting,Republican,Democratic,Male,White,Female,White,Logan,Meyer,Sarah,Nielsen,plumber,Representative,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Male,Black,Scott,Nielsen,Terrell,Jefferson,Representative,Representative,a 'N word',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,Black,Male,Black,Ebony,Mosley,Latrell,Jackson,Representative,Representative,a 'bitch',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,1,1,10/1/2019 12:55,R_3auSt3DBrwRNa6N,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Nec amet molestie. Molestie arcu in. Pharetra integer rhoncus aliquam tincidunt.,2,1,123457,2,2,1,1,NA,NA,5,24,6,3,1,3,2,1,4,1,4,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,1,2,1,2,5,5,5,1,1,5,1,2,2,4,5,1,3,1,2,5,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,6,5,2,5,4,4,1,2,6,2,2,2,3,1,5,2,5,6,5,1,4,3,2,1,6,6,5,5,1,1,woman,Republican,Republican,Female,White,Female,White,Stephanie,Hartman,Sarah,Decker,accountant,Representative,a 'shit head',Details From Recent Townhall Meeting,Republican,Republican,Female,White,Male,Black,Margaret,Nielsen,Terrell,Mosley,professional chef,Representative,an 'idiot',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,White,Male,Black,Sarah,Decker,Denzel,Washington,judge,Representative,a 'N word',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,Black,Male,White,Janae,Banks,Connor,McGrath,Representative,Representative,a 'bitch',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,White,Female,White,Stephanie,Nielsen,Emily,Larsen,judge,architect,an 'asshole',Details From Recent Townhall Meeting,Republican,Democratic,Female,White,Female,White,Jill,McGrath,Kristen,Nielsen,Representative,judge,a 'cunt',Details From Recent Townhall Meeting
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,2,1,10/1/2019 12:55,R_8Aq3HLbjsr5jpHL,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Purus volutpat diam eget magna convallis quam ipsum. Velit vivamus integer.,2,1,135,5,2,2,NA,1,NA,6,15,17,2,2,4,3,3,3,5,2,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,3,2,4,3,4,4,4,2,2,2,2,4,1,4,1,1,2,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,4,6,4,2,5,4,2,6,5,6,4,3,2,woman,Democratic,Democratic,Female,Black,Female,Black,Tanisha,Jackson,Latoya,Jefferson,software engineer,software engineer,a 'bastard',Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,White,Male,White,Jill,Larsen,Steven,Meyer,Representative,Representative,a 'bitch',Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Male,Black,DeAndre,Jackson,Tyrone,Banks,architect,judge,going to get 'hurt by someone',Details From Recent Townhall Meeting,Democratic,Democratic,Female,White,Male,Black,Hilary,McGrath,Terrell,Banks,judge,Representative,a 'lunatic',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Female,White,Jamal,Mosley,Margaret,Hartman,Representative,Representative,going to get 'roughed up' by the crowd,Recent Townhall Meeting Turns Uncivil,Democratic,Republican,Female,Black,Female,White,Latoya,Banks,Kristen,Walsh,judge,Representative,an 'asshole',Details From Recent Townhall Meeting
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,1,1,10/1/2019 12:55,R_ctOUTaI5BDCBDWl,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,1,Montes accusamus dapibus faucibus nonummy ultricies felis primis ultrices! Cras! Justo.,1,1,134567,1,6,1,2,NA,NA,6,22,92,3,4,1,1,2,4,2,4,NA,NA,NA,NA,5,1,1,1,NA,NA,NA,NA,2,4,2,1,2,1,4,2,4,1,5,5,1,2,4,2,5,1,4,2,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2,6,2,2,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,2,6,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,1,1,5,2,5,2,man,Republican,Republican,Male,White,Female,White,Neil,Meyer,Megan,Meyer,Representative,Representative,an 'asshole',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Female,Black,Female,White,Tamika,Mosley,Hilary,Meyer,Representative,bus driver,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Republican,Republican,Male,Black,Male,Black,Darius,Jefferson,Tremayne,Jefferson,Representative,Representative,a 'prick',Details From Recent Townhall Meeting,Republican,Democratic,Female,Black,Female,White,Keyana,Jackson,Meredith,Nielsen,pharmacist,Representative,going to get 'hurt by someone',Details From Recent Townhall Meeting,Republican,Republican,Male,White,Female,Black,Matthew,Becker,Tionna,Jefferson,software engineer,teacher,a 'N word',Details From Recent Townhall Meeting,Republican,Democratic,Female,Black,Female,White,Tamika,Jackson,Molly,Walsh,Representative,Representative,an 'idiot',Recent Townhall Meeting Turns Uncivil
10/1/2019 12:55,10/1/2019 12:55,2,NA,100,2,1,10/1/2019 12:55,R_1KUsSds0rs4R4c5,NA,NA,NA,NA,42.05979919,-87.68419647,test,NA,2,Eget sed! Iaculis et fringilla proin gravida. Vestibulum elementum? Pretium fusce.,2,2,2457,3,4,1,2,NA,NA,7,4,60,3,4,3,3,5,1,5,1,NA,NA,NA,NA,4,4,2,2,NA,NA,NA,NA,3,4,4,3,1,5,3,5,4,1,4,2,2,1,3,2,5,5,3,1,3,4,5,5,3,6,6,5,4,1,6,1,5,1,5,1,5,4,1,1,4,4,1,4,6,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,woman,Democratic,Republican,Male,Black,Female,White,Darnell,Banks,Abigail,Meyer,judge,Representative,going to get 'hurt by someone',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,Black,Male,Black,Jamal,Mosley,Kareem,Banks,Representative,judge,a 'bastard',Recent Townhall Meeting Turns Uncivil,Republican,Democratic,Male,White,Male,White,Hunter,Larsen,Neil,Nielsen,nurse,Representative,a 'moron',Details From Recent Townhall Meeting,Democratic,Democratic,Female,Black,Male,White,Janae,Mosley,Connor,Walsh,nurse,Representative,a 'bastard',Details From Recent Townhall Meeting,Democratic,Democratic,Male,Black,Male,White,Jamal,Banks,Zachary,Andersen,Representative,Representative,going to get punched,Details From Recent Townhall Meeting,Republican,Republican,Male,Black,Male,White,DaQuan,Jackson,Luke,Nielsen,professional chef,Representative,a 'lunatic',Details From Recent Townhall Meeting
